gene,d5_mean,d14_mean,d28_mean
Olr1226,66.86506188,69.06805916,66.49355106
Hes5,65.148851,76.17004755,68.65762047
Map1lc3b,9074.449962,10118.25783,11549.45429
P2rx2,74.88052552,74.8430186,78.03056315
Klk1,73.67875571,70.20846246,71.60963898
Cap1,335.1102094,260.6919677,214.6250089
Prkd2,450.3771882,526.6315967,597.6992118
Siglec5,99.36047429,120.928994,92.64590698
Vom2r41,56.63775798,52.07852868,57.53582332
0,592.8109959,655.9067351,616.6493836
Cdc42bpg,69.43148212,68.60859024,69.25336673
Entpd7,73.570397,82.52843444,79.01882013
Cldnd1,1923.391391,2919.642868,3519.957308
Thbs4,136.2575595,253.362059,341.8678299
0,94.87672439,99.81924895,96.95556658
0,225.0127195,205.179747,179.7849731
Trim45,227.2921965,322.9723598,497.0529457
0,55.215173,60.52971995,57.84196663
0,131.1037693,120.7542426,115.6788327
0,87.28579061,92.5265139,86.28819887
Prnd,68.0367845,71.48831997,71.77023174
Pcif1,161.6041039,194.4789324,171.5890376
Pex1,102.802059,102.8889427,105.6594212
0,85.49173096,79.5765103,92.57353597
0,75.23073183,76.19330797,78.90427797
0,72.05784932,72.62080324,70.20805354
Antxr1,63.85716085,64.94063446,65.0163
0,67.89828445,67.94878779,73.99521131
Clec1b,84.58496244,82.75733835,78.95891114
0,1866.158452,1979.967248,1408.440682
Slfnl1,76.61359075,82.88447133,74.71054833
0,62.4866095,68.93114581,60.20624852
0,204.6458481,206.5406921,212.9274527
0,63.5417179,67.72255439,65.84224211
R3hdm4,369.0470784,352.1939622,399.7612065
0,65.50791873,64.54490109,67.76009597
0,72.80884658,81.61001713,86.45529141
Tarbp2,296.6903481,291.0500049,275.4709343
Tbcel,73.58954336,79.6003832,75.27087514
0,78.03229921,79.52513929,77.3802448
0,74.82017532,70.6329613,72.96223364
Gnptg,332.4898023,322.2456543,305.1138774
Trappc1,2350.132185,2685.768041,2378.20446
Wsb1,2713.585463,2735.886531,3345.750056
0,60.79475145,59.60945798,59.28029106
Armc7,73.04319891,74.33368938,71.56128741
Krtap7-1,62.9570508,62.60254962,62.06229626
Cd96,60.83644659,62.58046281,66.53382946
Vpreb2,75.88909327,70.80836424,78.80804095
Lamtor4,232.3208748,206.8170166,184.0895063
0,63.43506861,64.61435923,69.44356368
Ikbke,644.4260678,343.5878892,342.6954282
Vamp4,1315.091952,1322.726582,1523.900201
Aftph,1365.475262,1092.25942,1205.089415
Mpp4,131.3619819,78.96443759,95.06619949
0,75.25255004,69.9829984,68.47665878
0,81.46911522,84.37659215,80.66416321
0,176.200965,173.7913729,200.2941401
Susd3,86.97124091,77.58486106,78.25482352
Sox4,1064.765137,1377.616384,1115.863751
Hist1h2bo,153.3314416,191.482484,161.2625063
0,5327.737559,3357.879731,2888.161514
0,81.21877365,80.97091509,76.32066914
Cenpt,165.6640118,171.3869347,93.76011283
0,72.72107851,73.7206778,74.46549691
0,70.87475739,67.86526544,71.08546673
0,146.2018657,153.3815458,170.251502
0,69.55482377,73.91571644,72.59084144
0,84.28313361,80.5930146,83.76835883
Slc25a29,175.8431443,267.6920926,482.3616194
Ust5r,59.07192946,58.19670037,59.6693562
Il23a,95.2074429,92.48680586,88.71154188
Pla2g5,71.65582482,88.27160979,120.8476644
Csrp3,58.37269198,61.61367684,61.89830535
Olr1535,61.43448093,62.25524577,62.57754557
Nme2,1979.512778,1875.758806,1745.297727
Kif5a,97.24647628,87.73989479,106.3492075
Olr879,67.3902882,63.9974082,69.40613995
Olr1083,63.8442101,58.97574244,60.04825873
Hmgcr,1264.258065,1733.936447,2858.710667
Prl8a5,67.89590443,60.88493882,64.99866082
Gas6,236.8604342,1270.217319,1142.130631
Zfp180,503.5296988,630.4306477,1103.832475
Mapk3,287.2230249,437.4823102,471.71909
0,82.04277331,85.38842949,90.7397747
Dact3,244.2420866,330.6419971,565.5413082
Siglec10,301.888474,103.4492307,76.21901479
Tyr,72.10170242,72.04396083,71.28886888
Zfp668,133.0951786,122.9579684,119.3417635
Map4k2,61.24794393,63.0337055,61.8585572
Nmt1,1469.822898,1327.641344,1110.0083
Nkx2-3,67.41424397,71.12017954,69.13551165
0,80.68009421,84.42569328,82.60255997
0,113.2263785,76.80634351,84.30463633
Fnip2,72.777431,66.24394861,63.39144127
Ttf2,118.9511466,107.0922303,91.88986622
0,69.95731439,70.49747523,72.57040976
Phf19,72.3634086,71.58316598,67.09776888
Ttc17,74.59026318,74.17651467,75.82308885
Rassf2,222.1261579,162.2260019,166.7644195
0,118.5902009,130.5308166,129.8869674
Rbm48,93.74299062,95.32832005,89.5346048
0,82.66833643,74.83179806,80.96072301
Hoxa9,57.67043497,58.98431129,58.54928095
0,73.29371955,71.03484888,69.09336054
Gkn2,87.60457862,95.33656834,85.45233339
Clec1a,96.59097854,99.52480722,116.1879626
0,67.53854903,71.27472212,70.81071966
0,268.5132033,1451.251213,3115.822464
Ctps1,1121.003818,1542.755976,2062.133747
0,72.53982395,66.57379334,64.85572938
Cenpa,74.80896447,77.45935372,74.33537291
0,63.70882329,64.4378091,58.52274518
0,72.17859809,67.34494758,63.41764131
Med16,459.3766469,471.2476744,431.4627777
0,71.68776576,67.94397687,71.00274416
Rpl8,20691.24907,19465.66384,18667.2499
Atf7,95.96415117,102.2998639,100.2370809
Arhgef12,73.38475835,86.89879665,89.84603299
Dppa5,62.09910555,55.20435572,62.78849614
0,76.23455578,75.30981003,81.15807949
Tsr3,263.4353528,258.342528,297.1359206
0,70.26246927,63.87879464,67.56607254
0,76.74000351,69.71586416,73.74869992
0,70.6865455,67.63263387,71.98876365
Nup85,425.2924848,405.810412,334.9017038
0,96.28796687,103.6266645,101.8954728
0,93.74822968,94.01576739,98.31541136
Car15,79.62656262,67.91651915,70.7776825
0,81.63650582,80.63665573,84.30984954
Fbxw8,91.40497736,93.32077376,90.87433397
Srgap2,78.95929942,90.51452303,83.18542476
0,69.85689603,68.42698055,68.37041159
0,71.61463066,70.33686163,66.74119509
Lgalsl,89.64250274,93.15507016,100.5726754
0,72.32877036,70.41199228,72.65556986
0,87.31973088,82.45180902,93.01925405
Ugt1a1,58.71545088,59.60087421,60.07488993
0,64.63345905,61.53211258,64.52227518
Cdc16,698.3200232,761.2660545,659.1190141
0,1828.69787,914.7715542,1173.209881
Sbp,68.01107379,61.79860723,61.43327325
Hist1h2bd,1054.494742,968.7148724,678.4667526
Nup155,711.5854544,680.5664802,600.3591106
Zfp521,78.15876709,70.2523868,74.16209495
Cd226,74.79177532,73.43778841,71.23244409
Thap11,253.4208718,252.258157,250.0105688
Ly6g6e,311.4509408,1529.804113,1033.938651
0,72.29586571,72.50906446,68.47442358
Atp6ap2,11089.05969,7748.476644,8787.532845
0,71.95732655,73.47768026,73.10498943
0,67.98177035,67.90048596,71.32681356
Prm1,68.54849291,70.48345467,73.1775199
Fgl1,66.25219351,69.66421524,68.74461052
Ifi35,393.8294486,310.5584781,243.4789022
Sdf4,1579.663544,1617.85203,1437.032651
Kcnh6,85.06671335,85.54750236,82.2726137
Bcl2l10,56.11583316,56.49005123,61.440539
Ddx25,245.2348677,206.5475594,216.4823266
Tnni2,91.72524494,115.5466733,96.08864644
Glo1,14474.71883,13907.33427,11238.97538
Olr459,66.20211443,67.80384797,65.00054008
Olr581,71.21745866,74.45982882,75.77027251
Olr1121,56.41944157,62.79055122,60.47699324
Olr63,85.27594798,89.76062639,88.91673261
Myh10,236.2283261,253.3467893,231.7449613
Drd2,162.3419753,153.8759876,147.8245637
Crhr2,87.98339535,85.98967418,86.13450133
Mterfd1,466.9644225,384.0306119,362.9625849
Dars,1621.983632,1744.000251,1728.396804
Ccnh,1720.247689,1739.37524,1801.416193
0,69.50193343,79.50550385,80.94821283
Ptgir,92.04414558,86.98017897,81.07412085
Cldnd2,70.12514044,73.56348733,71.57384765
0,108.9933068,99.55384995,91.03984218
0,80.66506144,77.90367834,78.50360105
Sf1,57.36950538,61.49588655,61.47097034
Cnnm1,79.66118773,80.04244001,84.68700183
Arsb,1778.805453,1699.714452,1166.517055
0,69.18121057,68.44756473,68.92458624
Cd101,79.83192236,83.89545151,82.57881856
0,79.39777335,79.24590307,79.45191484
0,417.6737953,373.420833,385.0723496
Api5,1874.18713,1746.815571,1535.790419
Trmt6,118.4100043,112.6121512,98.08652707
Ncoa5,63.5860618,66.91876839,67.27710314
0,68.6939894,69.578069,67.48024986
Timm10,3921.005062,3472.760227,3517.35853
0,64.04902572,58.48237629,63.71131135
0,85.73110985,83.19667361,81.68649994
Bmp10,89.13378491,90.36643495,89.72568297
Klrc3,80.59842876,75.01048345,68.11100943
Runx1t1,82.77165627,76.03271054,83.68225998
0,7392.667979,7963.766522,6849.631913
0,1450.334732,1344.91244,1554.665912
Slc35f6,502.1753678,382.5539135,387.1049217
0,65.7569489,66.23414761,69.96991341
0,81.01963108,83.86169693,84.16366875
Cfd,5214.742489,4074.527977,2340.303531
LOC500846,71.69622784,78.78745801,73.0563033
Hoxc13,76.24626786,68.55733815,69.60511971
Tmem136,68.70412939,69.78553652,65.64156547
Acaa1b,60.73895579,64.23511877,62.67193107
Nr4a2,103.0486811,139.671857,179.9490334
Cav1,74.20020091,72.10183795,71.93399137
Cacna1h,83.0207003,79.06589938,78.64481875
0,105.2790927,102.8709898,96.5749303
Rab11fip4,67.84176174,70.03537644,70.75644118
0,60.75070386,62.60745566,63.6850648
Gga3,444.8595575,318.4403123,317.1879741
Hunk,119.7259512,115.1563323,120.3352886
Tmprss7,134.8588247,147.1967874,168.6063188
Med15,67.03145641,62.6367868,67.50041922
Gal3st4,725.1847929,487.4173139,169.1034164
Tesc,467.5329267,162.5203221,249.4402306
Slc26a9,83.99843247,82.17127929,82.69106304
0,76.11852256,75.94182974,70.30735821
Nsl1,110.2412073,93.60328306,107.0405019
0,71.23003808,72.27780415,67.745791
0,64.51128395,63.07717589,64.44581199
Lacc1,146.7515418,95.20329719,80.30120275
0,78.08023472,74.86724789,74.14249647
Rasa3,90.44167693,88.24405623,87.95762196
0,95.90668143,95.464037,96.94381849
0,74.97964683,77.835161,72.74686513
Ss18,3576.984976,3637.049802,3952.136161
Edc4,70.53442351,74.72730097,76.16454234
Ly6g6d,63.27212291,66.44248651,70.37241043
0,69.12187978,71.37757589,71.32688798
0,221.6324215,260.1698541,259.6496814
Prl,93.14784371,83.05691352,86.55759653
0,73.64211341,80.52674319,79.45661872
Sfmbt1,305.7163807,321.7407196,323.6143359
Rhoj,498.3740674,569.8662799,668.1436073
0,216.7934421,227.4353128,218.2906318
Spag11b,84.43847824,83.72017803,85.40991167
Tecr,821.0074816,981.8799189,1317.548397
Olr119,63.69341993,61.22124457,57.66558546
Olr1440,60.79396143,63.1372358,61.38807996
Ap3m1,335.8898007,371.2415211,313.3550956
Olr1630,84.28428027,81.00850723,86.65860429
Mmp23,83.91494948,97.01877086,87.35994264
Olr1132,58.55083108,62.514433,60.20912717
Polr1b,953.340742,1032.891008,1088.585698
Cyp4a8,64.59179384,64.53392819,70.46692083
Semg1,74.39626505,71.22122915,73.2239547
Olr1061,67.32137782,70.62753299,73.62117594
Olr272,65.47999989,67.0693097,67.60715495
Emb,1678.025608,598.3414682,368.6902953
Olr1079,72.85036471,66.41597549,71.83619701
Unc13d,450.1962899,344.3142858,277.6541867
Miox,83.49015311,82.10206599,75.87255649
Gabra4,63.71638755,61.83431401,64.21091443
Npr1,95.10000132,97.89158506,99.61844069
Ncoa2,71.34133065,69.24151467,68.46215892
Nob1,531.6273233,509.9949295,517.3991563
Tmem158,71.45495719,70.52194691,70.69766176
Pccb,152.2677635,153.3010075,124.405649
0,76.29526462,76.32209707,78.79337194
Pnmal2,66.4816428,65.50550788,72.60846423
Vsig10l,166.2554872,130.5041728,101.362253
0,64.47190381,66.14159012,66.10611066
Prss53,73.51225408,74.18891785,76.58088295
Pygm,270.0441673,309.6535141,889.3210581
Vom1r2,62.6552844,62.15244501,67.00476327
Hpse2,70.85995324,68.19306035,70.0771947
Lhfpl2,109.6736955,102.5297428,96.09781987
Lrrcc1,70.80208628,75.43062447,66.18979459
0,85.95468386,108.6047582,109.4139342
0,173.8435979,192.9122566,227.8767855
Ifi44,311.0470282,212.3807309,168.6395907
0,101.9242283,103.8583263,110.4814555
0,7964.063236,8961.260087,8237.234004
Mcm8,82.49943041,84.56854378,79.25574278
Cd40,315.5669137,253.6444194,213.9957477
Cdk6,106.1593107,103.0912388,84.1711273
0,75.78057069,70.69682025,74.08847902
0,87.18682681,81.61387013,84.91313888
0,78.2876594,81.75168625,81.82120592
Arhgap25,238.1819478,268.8981053,155.5265829
0,73.71193101,71.96852542,68.82475677
Slc26a7,59.87140858,63.49916125,64.78375378
Tyrp1,77.36610914,83.50439468,81.60799585
0,116.8036795,116.0940726,114.6777622
Miip,223.4153742,269.4990286,348.2418147
0,66.53698862,64.87994936,64.74698482
Dhrs7,85.0919398,75.66496783,85.03523099
Elane,67.21296167,59.74289287,59.37505137
Lrig3,95.07771455,141.5066228,168.1876282
0,287.0239625,301.9355887,286.8499381
Hoxc12,72.69445351,74.26397935,69.82714824
Pou2f3,60.45854155,64.68310215,63.88378252
0,395.881556,523.2654553,486.6016685
Slc22a14,78.47725459,79.20800462,75.2260368
Tekt4,103.7963219,103.2594443,110.4868497
Cyb5d1,74.9043416,76.92784567,77.00605517
0,209.4671421,192.2680651,179.835526
0,73.47107442,68.45575899,72.60064991
Mrps7,3722.833621,3720.175635,3988.304685
Tiam1,414.8287173,161.7140995,265.8121889
0,65.30012576,70.22015592,58.52668469
0,129.4005308,94.81016405,78.26754704
Pm20d1,83.41047298,91.42078015,88.57427866
Gorab,333.96949,331.6394067,347.4554802
Ugp2,1780.645432,1299.580854,1089.883049
0,66.93605805,71.56446258,69.64747644
0,91.51184383,94.3409982,89.60156433
Ipo5,2238.252573,2071.580261,1946.205677
0,65.83665477,60.0366507,69.74847624
0,82.4770646,81.40785785,73.57556708
0,119.6252827,145.7430836,195.5336421
0,1196.360887,1163.186248,1390.701149
0,83.32072462,82.69437236,85.38541019
Gif,77.91755867,67.18040216,70.75713557
Pskh1,310.9061724,311.2534926,300.3250356
0,112.7543585,159.6724728,123.5716163
Tspan7,108.4147923,114.2095896,111.7166004
0,186.4921016,128.787708,114.2154242
0,62.97536548,60.18039615,59.85831989
Prlhr,61.18853074,61.50555345,60.12290611
Ednrb,1007.787324,3766.713086,4532.382138
Th,86.3374756,85.29249759,88.02083684
Gabrd,264.4221788,77.92499668,141.9838519
Slc13a1,72.57781553,74.57159275,73.90673609
Hspbap1,160.9311325,187.0462418,173.6910332
Olr10,69.62368907,70.20581437,70.44878325
Gm2a,3124.657505,1879.658351,1242.091802
Pth,73.81020029,72.18063037,69.55735972
Secisbp2,1498.963488,1319.258866,1228.379959
Olr402,63.67885208,63.52502311,64.60431112
Olr737,77.51581541,74.49690346,75.38284302
Adcy5,141.2220423,163.5472456,258.4034176
Gcgr,310.6893266,116.8733881,108.2767954
Nqo1,818.5939693,919.7780355,1767.112334
Cdk1,1933.220287,2287.574016,502.5352573
Cnga1,67.12843675,68.25288264,67.61642123
Serpinb6,3735.710923,2361.581091,3388.381862
Ghrl,109.0566175,107.6269872,101.4599376
Brinp1,543.6565582,294.7440587,367.0588169
P22k15,70.65230835,74.30747468,72.00811526
0,77.39762415,75.14239637,72.58752371
Pnmal1,76.970845,74.52812451,68.76950534
0,69.05019385,66.67557871,68.92419782
0,928.9773882,833.4168172,776.9050688
Rasgrp2,113.1674564,95.21266908,88.32817674
Loxl4,68.1954758,74.85212243,65.74093945
Ints12,481.9421208,482.8070866,399.3353927
Scamp1,1086.065573,708.660241,683.4736285
Zfand1,154.1553461,167.7590596,152.9513407
0,62.19549094,65.48622494,60.21889134
Igsf3,81.79051499,79.49709418,78.8717349
0,197.2029059,135.6073234,119.6576722
Lrrc4c,441.7256603,642.7806291,687.1349417
Slc35c2,526.9000498,523.5291067,395.2042976
0,76.64866691,79.14975489,72.40937745
0,61.10083187,62.4143251,61.67776288
0,164.7596883,173.5908141,162.2332698
0,77.64113696,73.87516525,68.92257713
Aplf,277.9271464,287.1131305,277.5443368
0,81.30044469,74.76566777,75.72237393
Lurap1l,165.2237091,190.1328245,202.4858107
Exo5,459.7270667,344.1571259,234.0793234
0,3034.050189,2909.321464,2541.213121
Seli,88.61367288,75.59240788,80.25540158
Six4,73.44512714,69.77679863,74.50282515
0,60.22287398,57.6568815,55.64036158
Prtn3,82.79536405,77.38255837,89.34047331
0,113.3516829,107.9718945,98.23132628
Rbfox2,86.62516084,82.58828007,85.79204717
0,85.72003778,83.79547594,82.84833197
Oaf,1547.548601,1819.369396,1204.685777
0,717.9113067,937.8333397,613.9319314
Bmpr1a,233.1658393,414.4439465,509.7424781
Slc22a13,72.23383928,68.05512213,66.94102375
Sox8,468.4901108,495.7332788,693.7662927
Smad3,63.96934129,63.63877785,64.98886876
Krt33b,60.01714463,62.2720362,71.11628731
Mis18a,142.7693521,155.1635056,87.34063167
Slc35a5,86.52093007,85.04537182,92.23245652
0,135.1992609,105.6851223,85.98950965
Rfc5,383.5854174,366.3384838,268.4440263
0,103.1372201,92.68817907,99.12018769
Kifap3,285.1773699,259.4976683,325.0751534
Fam71a,64.04210913,58.49462755,66.33392278
Wdpcp,82.4037558,73.7372448,85.26690722
Farp1,107.5146601,112.1056007,118.5586638
0,63.32433569,63.84267889,67.47566322
Tmem255b,165.084927,214.5348233,174.038279
0,3408.656592,3342.607733,2418.46922
Psma8,73.2378844,75.72889452,70.28620172
Psmb10,8517.991233,6826.331692,5672.585301
G6b,59.96244497,59.23855707,57.82377515
0,67.92921225,68.3994276,72.50845029
0,80.49133124,71.26522833,70.41575006
0,144.415834,146.1786324,142.7286212
Arhgap36,83.07500198,72.32180605,74.11777719
Kcnn2,157.5290412,167.8972059,179.3736138
Cpt1b,71.39353915,74.55044597,76.28698058
Abcb6,416.6024625,609.6038334,713.2647871
Olr1458,90.35277106,88.83813577,80.87363963
Olr1540,74.66213481,68.94662275,66.42780857
Olr550,70.23466113,73.49945402,66.71896755
Proc,69.71892724,73.68308681,71.49420496
Olr1737,75.53041126,76.08274232,69.09057513
Tfb1m,114.5071028,120.3132811,119.8211861
Olr1462,57.47001761,53.80164097,55.8603858
Itgb4,113.3814413,937.575779,1320.847489
Atp1b4,68.98654606,74.26735605,78.69503655
Rtcd1,1647.009049,1518.326259,1506.628661
Nit1,1474.501901,1291.18045,1143.267895
Olr1295,67.67560716,74.05836757,74.93482562
Olr1077,59.83555498,60.2914091,68.96451738
Podxl,577.4504794,667.6155001,789.056988
Crhbp,97.35906617,73.33905067,73.40315718
Mdk,834.3370146,1582.526541,1815.107986
Casc3,83.3542398,80.82941952,81.73992192
Tmprss5,82.84367815,188.2422363,208.1916089
Ubd,517.013889,270.2598488,101.9321688
Rbl2,1758.553624,1972.011915,1646.044166
Cacna1c,95.12180777,90.54526615,103.2473917
Orc4,901.9134485,846.6694802,768.2965688
Gstt2,478.2664619,747.0442914,1241.233435
Chka,601.6044632,565.2219988,703.9826899
Pmpca,653.2243465,614.5848635,659.3983113
Clec10a,754.886306,170.9235434,310.861034
Cgm4,66.21395473,65.88460278,62.8356302
0,3340.325545,2578.279698,1104.854957
Vcsa2,65.69552964,59.90534789,58.22543766
Me3,236.5181665,267.1961266,324.6215544
Prss36,82.86091915,86.52215695,79.90945071
Slc22a12,65.13488841,68.46235308,70.96574953
Crtac1,118.7924245,117.7997774,124.7296078
Ap3b1,1392.108876,1300.127401,1218.28763
0,76.9708334,84.83329034,80.88074904
Mab21l3,65.97739584,66.39707282,66.37303175
Dnajb4,128.5064143,111.9043829,116.5116272
0,68.1721949,69.03784001,69.34904637
0,82.72899334,86.9955159,84.96728969
Fermt1,77.98303816,71.86481122,72.23814098
Elmo2,2767.456284,1865.25693,1442.141352
0,71.51121002,87.07727725,91.19033269
0,74.52423463,82.75763409,78.46420618
0,73.03292406,73.86355523,68.85241673
0,106.8666862,135.8225442,233.8697806
0,66.44911363,67.7108841,71.2519445
Otud6b,105.6111185,112.1117772,107.1032329
0,158.8247189,162.4622738,180.4617823
0,219.8772358,226.3350431,173.9960727
Clcn6,110.0361873,110.6166342,104.5368358
Gpr113,59.92402508,58.25000085,59.03703923
0,77.3689419,74.22842326,76.13689339
0,59.27182655,59.43002227,56.64537057
Misp,76.88221514,77.97029532,81.0300052
0,60.38732766,61.26387975,63.27650122
0,72.68268872,77.47212895,80.29193036
0,67.60542622,68.51027329,68.43773955
Trim29,74.36123375,71.10650744,73.13622597
0,63.40579186,57.68135428,64.28038901
Oxsr1,76.22103269,76.66113693,78.24722818
Lmf1,76.26099031,78.71940639,72.10429146
Naa38,381.3874575,378.5947714,312.9934244
Abhd15,92.18673267,90.48381362,87.38806293
0,69.23168692,66.79821265,63.07869555
Mif4gd,3781.851134,3401.246504,2967.444831
Mrap,82.55424034,345.84021,558.7212386
Ccdc80,390.7856084,877.1769274,647.1361259
0,69.89206376,60.28061713,61.78200064
Slc41a1,75.39539343,75.36104977,74.11286167
Scyl3,110.1782755,115.7856592,108.0330114
Ppp2r5a,95.02257714,102.477489,101.8112342
Txndc9,807.4232886,755.4501765,705.6219857
Ehbp1,78.27247506,82.39586549,85.92361241
Dnajc15,314.4994773,251.3438812,206.3703961
0,135.7076909,149.0938011,151.889283
0,3673.803969,3718.65544,2379.347457
Phf2,76.69341514,74.00740018,72.79791323
0,82.76470702,71.56824914,77.91266933
0,77.35383279,73.24068249,71.94607288
Capza3,61.09049119,58.45543636,56.50256868
0,201.0908465,177.4234542,185.4719267
0,77.02101688,74.56411183,76.37596399
0,3585.719417,8789.279676,7585.961292
0,93.8528843,98.88312592,88.28680821
0,68.73317382,72.93326065,70.62959155
0,73.30582426,65.83027742,72.49310424
0,74.61067223,79.86522298,77.96321982
Trim17,98.32085081,94.82834227,100.378904
